498.85	72.3884	28.4063	78.8558	19.0485	55.5934	22.9927	3.74053	5.10438	7.04662	28.071	15.2156	19.0368	1.53062	0.121254	2.98047	0.527155	0.810262	3.20189	1.85571	25.0558	18.6318	12.5245	32.3351	8.00399	4.57812	6.22939	0.0256296	2.31863	3.9491	15.6956	1.59024	0.0262462	0.876752	11.036	2.05054	24.0913	5.3791	19.6146	28.4722	16.903	17.0857	5.33265	13.3617	5.34466	0.623536	1.17825	1.634	0.436624	0.158322	0.498902	0.442936	0.249654	0.00296304	0.111484	2.05828	7.64677	34.975	75.4094	6.71455	11.1583	4.25003	2.3406	2.48844	
326.86	133.15	32.8708	88.792	47.2175	68.118	30.5771	4.9744	6.78371	7.8168	29.1036	19.8568	24.8436	1.76429	0.139766	3.89213	0.6884	1.0581	4.18128	2.46624	30.3633	18.0663	12.1444	38.9305	7.97583	5.53347	7.52932	0.0307173	3.08146	5.24835	20.7513	2.1011	0.713297	1.15916	14.6763	2.51741	29.5765	7.10713	24.0648	34.9548	20.7515	20.9758	6.54679	16.4039	6.56153	0.765503	1.44557	3.46984	0.536034	0.194369	0.612492	0.543784	0.306495	0.00363766	0.133614	1.94711	7.23847	33.1075	71.3829	6.95704	10.5625	4.40637	2.42513	2.57999	
296.574	76.0042	79.1229	77.0815	20.836	64.0977	25.4959	4.14777	5.5544	6.89255	27.4572	16.2585	20.3416	1.49618	0.118603	3.18682	0.563286	0.86636	3.42357	2.01932	34.9039	23.2548	15.6322	45.456	9.98998	6.43583	8.75146	0.0362175	2.52305	4.29727	18.0966	1.83231	0.622046	1.01087	12.2375	2.36268	27.7586	6.19792	22.6298	32.8277	23.4398	19.6993	6.15239	15.3957	6.16625	0.719387	1.35849	3.25869	0.503742	0.182541	0.575594	0.510692	0.288031	0.00366474	0.157539	2.56565	9.53173	43.5965	93.9981	7.78205	13.9089	4.92891	2.28794	2.43404	
1538.91	383.76	144.082	2571.75	167.664	274.208	135.165	42.839	60.2721	80.9653	297.558	181.661	227.283	18.2743	1.44767	214.681	158.874	9.68012	38.2526	22.1124	123.505	94.5041	63.5268	159.489	40.5977	22.581	30.7257	0.127488	27.6105	47.057	172.208	16.3816	5.56134	6.34991	60.833	12.4202	118.828	48.1535	96.7468	140.345	83.3721	84.2731	26.3027	65.9051	26.3619	3.07552	5.8078	13.9406	2.15359	0.780904	2.46077	2.18473	1.23139	0.0146148	0.554547	10.44	38.7858	177.4	382.491	44.2276	56.5972	23.626	21.6592	23.0273	
797.578	437.848	83.5616	359.727	573.445	179.467	116.536	31.9095	36.3456	38.3124	140.894	97.324	121.766	8.64731	0.685478	19.0765	3.37405	5.18607	20.7079	12.3578	77.187	45.9267	30.8724	98.966	20.2755	14.0667	19.1404	0.0780871	16.2859	27.4334	116.054	11.0398	3.74545	4.27654	52.1767	8.36477	78.0248	32.4304	63.4848	92.1533	54.744	55.2996	17.2709	48.4566	17.3098	2.12724	4.01708	9.1537	1.48958	0.512759	1.6158	1.43454	0.808556	0.00959641	0.339663	4.75119	17.6628	80.7864	174.07	20.874	25.7571	10.7521	10.2224	10.8752	
474.22	128.684	52.3696	119.856	36.5618	243.139	46.0967	7.49919	9.74657	11.2309	41.2748	28.5295	35.6943	2.53486	0.20081	5.59206	0.989066	1.52024	6.00749	3.54339	48.6584	28.8956	19.4239	62.3877	12.7733	64.1776	12.0582	0.0491937	4.42731	7.54062	35.9292	3.63789	1.23502	2.00699	22.4733	4.69393	55.1479	12.3054	44.9294	65.1763	38.7182	39.1112	12.215	30.5866	12.2425	1.42828	2.69715	6.46983	1.00013	0.362653	1.14279	1.01459	0.571859	0.00678715	0.0477365	2.9069	10.7995	49.395	106.5	9.39093	15.7589	5.94792	3.27355	3.48258	
1465.24	431.543	155.622	441.374	177.365	344.377	388.56	44.9657	44.5949	47.0081	172.873	119.414	149.403	10.61	0.84106	23.4062	4.13985	6.36315	25.4079	15.1627	144.594	85.8664	57.7204	185.392	37.9573	26.3511	35.8323	0.146185	20.8176	35.067	174.977	17.7282	6.01459	9.77414	123.752	19.3681	176.368	59.9669	128.824	186.999	111.015	112.215	35.7132	114.855	37.7777	5.04538	9.52769	21.2638	3.53067	1.11907	3.52639	3.13081	1.76463	0.0209437	0.635875	8.75689	32.533	148.8	320.828	31.2072	47.4729	19.7657	12.5426	13.3435	
1492.67	439.62	158.535	875.973	304.114	350.822	281.573	196.712	88.5053	93.3553	343.093	237.148	296.705	21.0708	1.66921	46.4532	8.21616	12.6286	50.4259	30.0926	147.204	87.9295	59.1457	188.739	38.6677	26.8268	36.5029	0.148921	48.8273	82.3026	348.172	33.1204	11.2367	12.83	126.068	25.095	179.552	97.2939	131.235	190.498	113.093	114.315	39.1799	126.085	41.4717	5.73287	11.4112	23.3279	4.23139	1.2277	3.87121	3.43472	1.93718	0.0229767	0.647775	9.71367	36.111	165.058	355.881	50.8633	52.6597	23.6424	24.8926	26.4822	
147.656	43.4594	15.3896	89.3403	25.1101	33.0525	20.243	6.41578	17.8621	10.4759	38.5004	27.2418	34.0833	2.36447	0.187312	5.33966	0.944425	1.45163	6.03468	3.60131	14.2156	8.96791	6.03226	18.2266	3.8525	2.59068	33.2385	0.0143813	4.49969	7.66389	25.8075	2.45338	0.832892	0.950992	9.06928	1.86011	14.3699	7.21169	11.692	16.9719	10.0757	3.1857	3.18079	9.34579	3.18795	0.424936	0.845829	1.72912	0.313642	0.0943737	0.297582	0.264028	0.148912	0.00176623	0.062556	0.990695	3.68056	16.8342	36.2962	5.70766	5.37076	2.65304	2.79516	2.97172	
290.837	71.4505	27.2477	171.234	37.7655	54.3407	30.4454	9.65559	14.9469	63.6505	97.8411	49.858	73.577	5.95828	0.472317	11.527	2.03877	3.13369	11.7406	6.02957	23.3715	17.8719	12.0137	30.0439	7.67754	4.25927	5.79553	0.0241096	7.53369	12.8398	42.2093	4.01784	1.36312	1.55539	13.6402	3.0423	23.6098	11.8027	19.2101	27.9031	16.5651	16.7442	5.22606	15.2855	5.24123	0.695003	1.38339	2.82806	0.512977	0.155157	0.489247	0.434082	0.244823	0.00290381	0.104872	1.97433	7.33489	33.5485	72.8055	15.19	11.3039	7.06063	7.43885	7.90873	
