1.0	2752
2.0	2141
3.0	1223
4.0	370
5.0	356
6.0	814
7.0	273
8.0	221
9.0	120
10.0	43
11.0	113
12.0	833
13.0	632
14.0	234
15.0	735
16.0	238
17.0	416
18.0	90
19.0	344
20.0	61
21.0	1155
22.0	484
23.0	664
24.0	838
25.0	295
26.0	566
27.0	1197
28.0	569
29.0	1169
30.0	73
31.0	1575
32.0	324
33.0	151
34.0	399
35.0	467
36.0	59
37.0	460
38.0	921
39.0	870
40.0	1433
41.0	461
42.0	619
43.0	240
44.0	890
45.0	350
46.0	85
47.0	855
48.0	590
49.0	134
50.0	62
51.0	1
52.0	273
53.0	23
54.0	54
55.0	186
	
