0.005,0.335012
0.015,0.35176
0.025,0.366299
0.035,0.374806
0.045,0.379638
0.055,0.381671
0.065,0.383039
0.075,0.379968
0.085,0.373207
0.095,0.367127
0.105,0.361944
0.115,0.357106
0.125,0.3525
0.135,0.347635
0.145,0.34223
0.155,0.337283
0.165,0.332641
0.175,0.327884
0.185,0.323278
0.195,0.318797
