0.005,0.337729
0.015,0.354526
0.025,0.368905
0.035,0.377232
0.045,0.381799
0.055,0.383742
0.065,0.384758
0.075,0.381364
0.085,0.374283
0.095,0.368214
0.105,0.362953
0.115,0.358082
0.125,0.353181
0.135,0.348137
0.145,0.343108
0.155,0.338122
0.165,0.333574
0.175,0.328768
0.185,0.324173
0.195,0.319658
