0.005,0.340924
0.015,0.365264
0.025,0.383436
0.035,0.393001
0.045,0.395156
0.055,0.389749
0.065,0.378231
0.075,0.361247
0.085,0.336024
0.095,0.308114
0.105,0.278763
0.115,0.250866
0.125,0.224528
0.135,0.200678
0.145,0.179397
0.155,0.160736
0.165,0.144379
0.175,0.130834
0.185,0.119686
0.195,0.110545
