0.005,0.338179
0.015,0.362674
0.025,0.380896
0.035,0.390414
0.045,0.392466
0.055,0.38693
0.065,0.375277
0.075,0.358245
0.085,0.333274
0.095,0.305471
0.105,0.276131
0.115,0.248193
0.125,0.221787
0.135,0.197862
0.145,0.176989
0.155,0.159009
0.165,0.143287
0.175,0.130306
0.185,0.119637
0.195,0.110887
