355.109	75.0344	28.0395	112.38	26.003	59.6608	26.3709	5.53384	7.05652	6.41639	26.9592	20.4959	35.1381	2.06767	0.735045	4.42084	1.59741	1.45512	4.27991	2.12752	24.2837	17.4428	13.0435	31.0634	9.38659	6.08989	8.51132	0.248152	3.71382	5.94614	30.4867	3.11259	1.64844	1.59101	11.8319	2.53016	24.737	8.25201	22.5419	30.0501	16.5199	18.5421	6.72951	17.0215	6.94615	0.892961	2.77872	7.28743	0.818717	0.298236	0.647962	2.68951	0.627048	0.0497593	0.506786	2.61604	8.81718	35.7455	62.6399	7.67112	16.3839	4.4983	4.0794	2.87073	
286.522	102.697	30.5617	113.237	31.9382	69.9394	29.247	6.35025	8.60449	6.17067	29.7158	24.3355	31.0276	2.13024	0.791179	5.31175	1.75764	1.821	5.21075	2.49076	33.2655	17.2806	12.9051	33.7311	7.40722	5.91495	10.7645	0.266868	4.20676	6.73538	34.043	3.47644	2.18869	1.80695	13.215	2.72519	27.2423	9.63122	24.2954	31.7178	17.5214	20.3036	7.10455	18.2531	7.33004	0.932003	2.98763	7.55103	0.863584	0.322924	0.717208	2.6088	0.678956	0.0516159	0.557254	2.53085	8.58087	34.7875	65.8549	7.58639	17.4153	4.1599	3.93355	2.85656	
262.335	74.8798	45.2324	103.154	24.8761	61.8069	27.774	5.64528	7.16071	8.25017	18.3147	20.2477	24.445	1.69463	0.643531	4.32429	1.46272	1.44989	3.98776	2.21328	29.4816	21.9255	13.4356	40.6682	10.0416	8.07174	12.5929	0.321964	3.61676	5.79074	30.3104	2.96138	1.95343	1.65223	12.5661	2.51442	23.53	9.57022	23.3065	31.7605	17.4641	16.8004	7.11412	17.9904	8.01686	1.00818	2.82285	7.53629	0.852844	0.315281	0.655364	2.84322	0.677481	0.0689041	0.657672	3.36369	10.613	43.026	84.1651	10.7708	20.1595	5.65804	4.15424	2.22542	
1767.84	466.49	173.442	1469	210.827	338.325	164.527	48.4374	76.2061	81.6699	264.689	237.905	306.953	20.7203	7.69728	38.6188	18.1703	13.7561	38.7357	22.0401	165.551	117.019	85.3191	199.952	60.8075	34.3527	61.1572	1.4689	38.5074	61.64	301.636	27.8688	20.2651	9.8674	84.161	17.7026	138.317	95.2388	114.062	104.725	69.9624	96.8858	32.1513	93.0642	40.4351	4.97874	17.8157	45.9081	6.00573	2.1964	4.13343	20.4628	4.08899	0.373623	3.50007	22.898	45.4372	161.463	404.363	74.9359	98.7261	41.3714	40.88	26.8004	
981.531	315.714	100.364	505.889	177.367	216.72	120.262	31.0274	40.9553	35.0307	118.64	114.715	135.273	9.08526	3.09005	23.158	8.00759	7.38965	22.7176	11.8606	89.246	50.6257	34.5538	86.2007	25.1745	18.454	33.5839	0.771912	18.1598	29.7156	148.648	14.9972	10.8838	4.16134	42.323	7.97502	55.8209	45.8322	62.8572	61.6489	45.8126	44.6178	12.693	51.1054	20.7864	2.85639	6.72922	19.7913	2.371	1.05675	1.90352	5.93703	1.61429	0.150784	1.5089	9.39681	22.4312	66.8316	167.408	30.0762	43.2695	16.9778	16.7762	9.72127	
436.113	133.885	48.2904	157.213	41.9688	170.312	58.1578	10.4784	13.0021	9.11947	34.4767	32.2185	39.3188	3.14823	0.859498	7.85182	2.48631	2.62743	6.49367	3.40598	44.3718	24.5523	18.88	53.5099	11.4218	14.2775	18.2735	0.360063	7.58004	10.6332	64.6099	6.59646	4.49626	3.48185	22.4632	5.41667	54.1477	19.5219	47.2396	65.8792	35.6085	37.7785	14.7564	36.2883	16.9988	2.06743	5.94878	15.6872	1.83723	0.782569	0.474523	4.07078	0.512603	0.11412	0.839281	3.93613	9.74973	49.2526	102.919	9.89471	23.077	7.22998	5.02984	2.90695	
1385.48	402.398	155.965	549.485	167.386	417.995	260.009	50.7076	65.7504	39.9013	135.136	152.554	141.133	11.5518	4.01722	30.1132	9.32795	10.2061	25.2242	13.5216	127.789	80.6876	61.557	152.891	44.4061	29.9804	46.763	1.28167	25.153	40.7802	241.017	24.607	10.6605	8.23902	104.415	19.6752	157.149	72.823	120.146	127.549	90.7041	96.4647	26.8455	88.6711	33.7622	4.74372	14.5519	30.7622	3.8511	1.34779	3.45206	13.7117	3.41495	0.219399	2.50535	12.2137	34.9346	144.778	345.218	36.6033	67.8347	18.506	19.5338	10.6477	
1646.13	494.687	179.489	915.935	244.513	426.407	287.103	91.2095	94.6201	62.8413	182.452	219.537	237.437	14.6003	6.05446	43.4212	14.0553	14.61	38.4619	28.4149	160.698	97.4411	74.3383	188.743	53.6263	38.6756	59.0258	1.54812	36.3167	59.4265	266.307	24.0692	20.4341	9.11157	110.503	20.8268	166.347	82.3267	121.677	168.202	91.8803	109.078	43.1534	102.495	42.6159	5.72868	15.4003	39.684	4.75521	2.07327	3.98938	18.4842	4.03427	0.264954	3.02555	13.528	42.9845	174.57	419.289	57.6472	84.7798	29.8003	24.6942	15.9734	
145.239	46.3787	15.753	99.7074	22.3316	36.6096	25.7583	6.54692	12.5583	7.44549	24.1306	26.9784	27.5015	2.06274	0.686458	5.25554	1.59255	1.74056	5.20347	2.6112	15.0892	8.919	6.52005	16.9411	4.60515	3.54786	5.78409	0.142015	4.46288	7.30439	35.7441	3.60626	2.71688	1.15041	9.70261	2.07483	15.9461	11.3257	10.9214	15.094	8.42853	9.57539	3.10843	8.09052	3.82172	0.531326	1.33713	3.68063	0.431442	0.157751	0.342587	1.58768	0.395329	0.0296337	0.277606	2.08706	3.99377	15.8841	35.7144	6.68146	7.71412	3.77165	3.72685	2.35048	
265.889	66.9643	36.5415	215.138	38.4571	51.6975	31.4719	8.75421	14.9903	30.067	66.967	43.4824	70.7901	5.4793	1.33979	8.40009	3.17178	2.74007	8.29676	3.60791	23.2527	16.5741	13.1958	28.6651	9.40476	5.06991	9.43183	0.425853	6.30356	10.0903	48.3025	4.08683	2.1187	1.55494	10.1897	2.10639	16.3821	14.9718	15.2504	20.9752	13.6236	13.7376	4.79223	13.037	6.15966	0.767161	1.97357	6.06421	1.31584	0.296586	0.552043	2.19274	0.623168	0.0672146	0.762149	5.62991	11.1544	38.7751	99.2672	18.4244	24.1831	10.1719	10.5032	1.91922	
